epoch,start.epoch,end.epoch,start.epoch_calculation,end.epoch_calculation,start.send_data,end.send_data,start.recv_data,end.recv_data,start.calc_gradients,end.calc_gradients,start.agg_gradients,end.agg_gradients,start.generate_data,end.generate_data,fid,is,start.fid,end.fid,start.is,end.is,size.data,size.feedback,start.swap,end.swap,swap,size.sent,size.recv
1028,1716803012.115634,1716803012.240942,1716803012.115634,1716803012.240942,1716803012.124071,1716803012.124358,1716803012.1243782,1716803012.166711,1716803012.237036,1716803012.240941,1716803012.1667142,1716803012.236927,1716803012.1156359,1716803012.12407,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1029,1716803012.24106,1716803012.3679428,1716803012.24106,1716803012.3679419,1716803012.249745,1716803012.25004,1716803012.25006,1716803012.2915971,1716803012.363095,1716803012.3679411,1716803012.291601,1716803012.362978,1716803012.2410629,1716803012.249745,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1030,1716803012.368072,1716803012.501459,1716803012.368073,1716803012.501458,1716803012.376489,1716803012.376792,1716803012.376832,1716803012.420033,1716803012.495811,1716803012.501457,1716803012.420036,1716803012.495712,1716803012.368075,1716803012.376488,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1031,1716803012.501586,1716803012.633249,1716803012.501587,1716803012.633248,1716803012.5102122,1716803012.5106828,1716803012.510724,1716803012.554008,1716803012.629049,1716803012.633247,1716803012.5540109,1716803012.62894,1716803012.501589,1716803012.5102122,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1032,1716803012.633375,1716803012.758686,1716803012.633375,1716803012.7586849,1716803012.6424901,1716803012.6429062,1716803012.6429892,1716803012.6846201,1716803012.755362,1716803012.758684,1716803012.684623,1716803012.7552562,1716803012.633378,1716803012.6424901,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1033,1716803012.758813,1716803012.886417,1716803012.758813,1716803012.886417,1716803012.768163,1716803012.7690449,1716803012.769065,1716803012.8108218,1716803012.883208,1716803012.886415,1716803012.8108249,1716803012.883104,1716803012.758816,1716803012.768163,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1034,1716803012.886544,1716803013.012852,1716803012.886544,1716803013.012852,1716803012.894537,1716803012.895349,1716803012.895369,1716803012.9380548,1716803013.008708,1716803013.0128498,1716803012.938058,1716803013.0086038,1716803012.8865469,1716803012.894536,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1035,1716803013.012969,1716803013.1413918,1716803013.01297,1716803013.1413918,1716803013.0218298,1716803013.022389,1716803013.022411,1716803013.0653288,1716803013.136585,1716803013.14139,1716803013.065332,1716803013.1364758,1716803013.012972,1716803013.0218298,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1036,1716803013.141515,1716803013.2712488,1716803013.141515,1716803013.2712488,1716803013.149518,1716803013.149985,1716803013.150016,1716803013.191966,1716803013.2666152,1716803013.2712471,1716803013.191968,1716803013.2665112,1716803013.1415172,1716803013.149518,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1037,1716803013.2713778,1716803013.3979049,1716803013.2713778,1716803013.397904,1716803013.279521,1716803013.28073,1716803013.280768,1716803013.321944,1716803013.3937569,1716803013.397902,1716803013.3219461,1716803013.393645,1716803013.27138,1716803013.279521,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1038,1716803013.3980238,1716803013.533612,1716803013.3980238,1716803013.5336099,1716803013.4069371,1716803013.407743,1716803013.407816,1716803013.456946,1716803013.529611,1716803013.533608,1716803013.456949,1716803013.5294888,1716803013.398026,1716803013.4069371,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1039,1716803013.533877,1716803013.661933,1716803013.533878,1716803013.661932,1716803013.542144,1716803013.542515,1716803013.5426,1716803013.584865,1716803013.657585,1716803013.661931,1716803013.5848682,1716803013.657484,1716803013.5338821,1716803013.5421429,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1040,1716803013.6621041,1716803013.79081,1716803013.6621041,1716803013.7908092,1716803013.670759,1716803013.671212,1716803013.671233,1716803013.712714,1716803013.786047,1716803013.790808,1716803013.712717,1716803013.785944,1716803013.662107,1716803013.6707578,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1041,1716803013.7909372,1716803013.9182699,1716803013.7909372,1716803013.918269,1716803013.799493,1716803013.8002381,1716803013.800328,1716803013.841523,1716803013.91403,1716803013.918268,1716803013.841526,1716803013.913929,1716803013.7909398,1716803013.7994921,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1042,1716803013.918394,1716803014.0469398,1716803013.918394,1716803014.0469398,1716803013.926559,1716803013.926971,1716803013.926991,1716803013.969475,1716803014.0428748,1716803014.0469382,1716803013.969478,1716803014.042776,1716803013.918397,1716803013.926558,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1043,1716803014.047067,1716803014.176797,1716803014.047067,1716803014.176797,1716803014.055118,1716803014.055427,1716803014.055468,1716803014.099081,1716803014.172596,1716803014.176794,1716803014.099083,1716803014.172492,1716803014.0470688,1716803014.055118,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1044,1716803014.1769211,1716803014.343245,1716803014.1769211,1716803014.343244,1716803014.185347,1716803014.1858351,1716803014.185853,1716803014.228284,1716803014.338829,1716803014.3432431,1716803014.228286,1716803014.3386,1716803014.1769228,1716803014.1853461,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1045,1716803014.3433769,1716803014.4717429,1716803014.3433769,1716803014.471742,1716803014.352129,1716803014.352467,1716803014.3525052,1716803014.394324,1716803014.4669309,1716803014.47174,1716803014.394327,1716803014.466827,1716803014.34338,1716803014.352129,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1046,1716803014.471869,1716803014.600967,1716803014.471869,1716803014.600966,1716803014.4811351,1716803014.481457,1716803014.4815419,1716803014.5230799,1716803014.596909,1716803014.600965,1716803014.523083,1716803014.596802,1716803014.471871,1716803014.4811342,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1047,1716803014.601095,1716803014.735254,1716803014.601095,1716803014.735254,1716803014.6088462,1716803014.609188,1716803014.6092212,1716803014.6581278,1716803014.730454,1716803014.735252,1716803014.658131,1716803014.7303412,1716803014.6010969,1716803014.6088462,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1048,1716803014.7353768,1716803014.86622,1716803014.7353768,1716803014.86622,1716803014.74349,1716803014.74429,1716803014.74438,1716803014.7884128,1716803014.8616478,1716803014.866218,1716803014.788416,1716803014.8615391,1716803014.73538,1716803014.743489,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1049,1716803014.866349,1716803014.991053,1716803014.866349,1716803014.9910522,1716803014.874758,1716803014.875094,1716803014.875131,1716803014.915634,1716803014.986538,1716803014.991051,1716803014.915637,1716803014.9864252,1716803014.866352,1716803014.874757,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1050,1716803014.9911711,1716803015.120518,1716803014.9911711,1716803015.120518,1716803014.9990242,1716803014.999329,1716803014.9993641,1716803015.042165,1716803015.1168299,1716803015.120516,1716803015.0421681,1716803015.116725,1716803014.991173,1716803014.9990242,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1051,1716803015.120663,1716803015.2500238,1716803015.120663,1716803015.250023,1716803015.1285949,1716803015.128927,1716803015.1289442,1716803015.17155,1716803015.2455502,1716803015.250022,1716803015.171554,1716803015.24545,1716803015.120665,1716803015.128594,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1052,1716803015.250141,1716803015.3795142,1716803015.250141,1716803015.3795142,1716803015.259048,1716803015.259425,1716803015.259514,1716803015.3034098,1716803015.3755689,1716803015.379512,1716803015.303413,1716803015.3754601,1716803015.250143,1716803015.2590468,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1053,1716803015.3796532,1716803015.515612,1716803015.3796532,1716803015.515611,1716803015.387464,1716803015.388036,1716803015.3880708,1716803015.4324968,1716803015.512204,1716803015.5156102,1716803015.432499,1716803015.5120928,1716803015.379655,1716803015.3874629,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1054,1716803015.515732,1716803015.644049,1716803015.515732,1716803015.644048,1716803015.523773,1716803015.524103,1716803015.5241401,1716803015.567229,1716803015.639869,1716803015.644045,1716803015.567232,1716803015.639766,1716803015.515734,1716803015.523772,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1055,1716803015.644324,1716803015.7779179,1716803015.644324,1716803015.777917,1716803015.6573482,1716803015.657862,1716803015.65788,1716803015.7004428,1716803015.773522,1716803015.777916,1716803015.700445,1716803015.773418,1716803015.644329,1716803015.657347,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1056,1716803015.778038,1716803015.907024,1716803015.778038,1716803015.907024,1716803015.788011,1716803015.788374,1716803015.788411,1716803015.8301451,1716803015.903021,1716803015.907022,1716803015.830148,1716803015.902912,1716803015.7780411,1716803015.788011,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1057,1716803015.907147,1716803016.046137,1716803015.907147,1716803016.0461361,1716803015.914458,1716803015.914997,1716803015.9150789,1716803015.957579,1716803016.040255,1716803016.046135,1716803015.957582,1716803016.040149,1716803015.907149,1716803015.914457,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1058,1716803016.046269,1716803016.185058,1716803016.04627,1716803016.185058,1716803016.055903,1716803016.0563111,1716803016.056333,1716803016.098911,1716803016.181379,1716803016.185056,1716803016.0989141,1716803016.181272,1716803016.046272,1716803016.055902,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1059,1716803016.1851861,1716803016.320937,1716803016.1851861,1716803016.320936,1716803016.1954718,1716803016.1958241,1716803016.1958451,1716803016.2396019,1716803016.3163362,1716803016.320933,1716803016.239605,1716803016.316232,1716803016.185188,1716803016.1954718,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1060,1716803016.3212001,1716803016.449458,1716803016.3212001,1716803016.449457,1716803016.330058,1716803016.33044,1716803016.330527,1716803016.3712919,1716803016.445355,1716803016.4494562,1716803016.371295,1716803016.445247,1716803016.321205,1716803016.330057,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1061,1716803016.4495769,1716803016.579198,1716803016.4495769,1716803016.579198,1716803016.4589598,1716803016.459361,1716803016.459457,1716803016.5012212,1716803016.575378,1716803016.579196,1716803016.5012228,1716803016.575271,1716803016.44958,1716803016.458959,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1062,1716803016.579319,1716803016.7088041,1716803016.579319,1716803016.7088041,1716803016.5873249,1716803016.587657,1716803016.587693,1716803016.6304178,1716803016.705361,1716803016.708802,1716803016.63042,1716803016.7052622,1716803016.5793211,1716803016.587324,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1063,1716803016.7089422,1716803016.8406029,1716803016.7089422,1716803016.8406029,1716803016.717644,1716803016.718153,1716803016.7182028,1716803016.76034,1716803016.836098,1716803016.8406012,1716803016.760343,1716803016.8359969,1716803016.7089438,1716803016.717644,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1064,1716803016.840731,1716803016.967566,1716803016.840731,1716803016.967565,1716803016.848842,1716803016.849143,1716803016.84923,1716803016.8908548,1716803016.96322,1716803016.967564,1716803016.890858,1716803016.963093,1716803016.840734,1716803016.848841,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1065,1716803016.967689,1716803017.108163,1716803016.967689,1716803017.108163,1716803016.982003,1716803016.9824,1716803016.9824488,1716803017.0303192,1716803017.103617,1716803017.108161,1716803017.0303218,1716803017.10351,1716803016.9676921,1716803016.982002,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1066,1716803017.108581,1716803017.235109,1716803017.108581,1716803017.2351081,1716803017.116815,1716803017.117167,1716803017.117248,1716803017.1582432,1716803017.230496,1716803017.235106,1716803017.158245,1716803017.23028,1716803017.108583,1716803017.116815,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1067,1716803017.235234,1716803017.360785,1716803017.235234,1716803017.360783,1716803017.2433522,1716803017.2436779,1716803017.2437608,1716803017.286175,1716803017.356141,1716803017.360781,1716803017.286177,1716803017.356033,1716803017.2352371,1716803017.2433522,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1068,1716803017.3610518,1716803017.489773,1716803017.3610518,1716803017.489772,1716803017.370084,1716803017.370889,1716803017.37091,1716803017.414114,1716803017.4849112,1716803017.489771,1716803017.414117,1716803017.484809,1716803017.361057,1716803017.370083,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1069,1716803017.489888,1716803017.624615,1716803017.489888,1716803017.624614,1716803017.497916,1716803017.4982212,1716803017.498262,1716803017.5486138,1716803017.620951,1716803017.624612,1716803017.548617,1716803017.6208398,1716803017.489891,1716803017.4979148,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1070,1716803017.624755,1716803017.7529678,1716803017.624755,1716803017.7529678,1716803017.633161,1716803017.6335309,1716803017.6335528,1716803017.676416,1716803017.748968,1716803017.752967,1716803017.676418,1716803017.74886,1716803017.624757,1716803017.633161,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1071,1716803017.7530859,1716803017.880584,1716803017.7530859,1716803017.880584,1716803017.761492,1716803017.761989,1716803017.7620292,1716803017.804428,1716803017.87617,1716803017.8805819,1716803017.8044312,1716803017.8760629,1716803017.753088,1716803017.761491,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1072,1716803017.880705,1716803018.010205,1716803017.880705,1716803018.0102038,1716803017.8904269,1716803017.891181,1716803017.891202,1716803017.935076,1716803018.0058281,1716803018.010203,1716803017.9350789,1716803018.005727,1716803017.880707,1716803017.8904262,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1073,1716803018.010321,1716803018.1377459,1716803018.010321,1716803018.1377459,1716803018.019125,1716803018.0194628,1716803018.0194821,1716803018.062596,1716803018.1340039,1716803018.137744,1716803018.062599,1716803018.1338959,1716803018.010323,1716803018.019124,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1074,1716803018.13788,1716803018.265357,1716803018.13788,1716803018.265356,1716803018.147201,1716803018.1476102,1716803018.1476321,1716803018.190458,1716803018.261256,1716803018.265354,1716803018.190461,1716803018.261148,1716803018.137883,1716803018.1472,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1075,1716803018.265482,1716803018.3947608,1716803018.265483,1716803018.39476,1716803018.274188,1716803018.27505,1716803018.275095,1716803018.3165739,1716803018.390532,1716803018.394758,1716803018.316577,1716803018.390423,1716803018.265485,1716803018.274188,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1076,1716803018.394881,1716803018.525292,1716803018.394881,1716803018.525292,1716803018.403553,1716803018.403877,1716803018.403893,1716803018.448954,1716803018.5207832,1716803018.52529,1716803018.448956,1716803018.5206761,1716803018.394884,1716803018.403553,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1077,1716803018.525416,1716803018.657145,1716803018.5254169,1716803018.657144,1716803018.534147,1716803018.534556,1716803018.534656,1716803018.577409,1716803018.652969,1716803018.657143,1716803018.5774112,1716803018.65286,1716803018.525419,1716803018.534146,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1078,1716803018.657268,1716803018.786636,1716803018.657268,1716803018.786635,1716803018.6660779,1716803018.6664681,1716803018.666522,1716803018.709378,1716803018.7825978,1716803018.786634,1716803018.7093801,1716803018.782492,1716803018.65727,1716803018.666077,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1079,1716803018.786753,1716803018.9133382,1716803018.786753,1716803018.913337,1716803018.7944,1716803018.794723,1716803018.79474,1716803018.83671,1716803018.9094882,1716803018.913336,1716803018.836713,1716803018.909389,1716803018.786756,1716803018.794399,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1080,1716803018.9134688,1716803019.0427232,1716803018.91347,1716803019.042722,1716803018.921622,1716803018.922223,1716803018.922245,1716803018.963459,1716803019.038283,1716803019.042721,1716803018.9634619,1716803019.0381818,1716803018.9134731,1716803018.921621,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1081,1716803019.04285,1716803019.2082849,1716803019.04285,1716803019.208284,1716803019.082295,1716803019.087012,1716803019.0870888,1716803019.1331708,1716803019.204514,1716803019.208283,1716803019.133174,1716803019.204413,1716803019.0428522,1716803019.082294,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1082,1716803019.20843,1716803019.336123,1716803019.20843,1716803019.336122,1716803019.2170198,1716803019.2174,1716803019.217463,1716803019.2596228,1716803019.3324091,1716803019.336121,1716803019.259625,1716803019.3323038,1716803019.2084322,1716803019.2170188,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1083,1716803019.336247,1716803019.458563,1716803019.336247,1716803019.458563,1716803019.3441129,1716803019.3444018,1716803019.3444228,1716803019.386973,1716803019.455255,1716803019.458561,1716803019.386976,1716803019.4551492,1716803019.336249,1716803019.3441122,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1084,1716803019.458685,1716803019.5952919,1716803019.458685,1716803019.5952919,1716803019.466636,1716803019.4669921,1716803019.4670668,1716803019.509414,1716803019.589091,1716803019.5952902,1716803019.509417,1716803019.5889862,1716803019.458687,1716803019.466636,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1085,1716803019.595427,1716803019.727224,1716803019.595427,1716803019.7272232,1716803019.606393,1716803019.6069162,1716803019.606967,1716803019.649143,1716803019.722976,1716803019.727221,1716803019.649146,1716803019.7227578,1716803019.59543,1716803019.6063921,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1086,1716803019.727349,1716803019.856431,1716803019.727349,1716803019.856431,1716803019.735808,1716803019.736175,1716803019.7362611,1716803019.778914,1716803019.850949,1716803019.85643,1716803019.7789161,1716803019.850847,1716803019.727351,1716803019.735807,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1087,1716803019.856548,1716803019.9864042,1716803019.856549,1716803019.9864042,1716803019.865859,1716803019.866179,1716803019.866267,1716803019.9086,1716803019.981907,1716803019.986402,1716803019.908603,1716803019.981803,1716803019.856551,1716803019.865859,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1088,1716803019.986529,1716803020.130504,1716803019.986529,1716803020.130503,1716803019.9949188,1716803019.99522,1716803019.995235,1716803020.038104,1716803020.126459,1716803020.130502,1716803020.0381062,1716803020.126354,1716803019.986531,1716803019.9949188,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1089,1716803020.130621,1716803020.2564402,1716803020.130621,1716803020.256439,1716803020.140492,1716803020.140814,1716803020.140894,1716803020.182421,1716803020.251925,1716803020.256437,1716803020.182424,1716803020.251817,1716803020.1306229,1716803020.140491,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1090,1716803020.2565591,1716803020.388256,1716803020.2565591,1716803020.388255,1716803020.267565,1716803020.2678652,1716803020.267904,1716803020.3099961,1716803020.3833752,1716803020.388254,1716803020.309998,1716803020.383268,1716803020.2565608,1716803020.267564,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1091,1716803020.388382,1716803020.520823,1716803020.388382,1716803020.520822,1716803020.3974102,1716803020.397747,1716803020.39779,1716803020.43962,1716803020.516059,1716803020.520821,1716803020.4396229,1716803020.515949,1716803020.388385,1716803020.3974102,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1092,1716803020.521015,1716803020.650347,1716803020.521015,1716803020.650346,1716803020.528969,1716803020.529315,1716803020.529402,1716803020.5728881,1716803020.646212,1716803020.6503448,1716803020.57289,1716803020.6460469,1716803020.521018,1716803020.528969,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1093,1716803020.6504629,1716803020.7802591,1716803020.6504629,1716803020.780258,1716803020.658731,1716803020.659216,1716803020.659256,1716803020.70148,1716803020.775554,1716803020.780257,1716803020.701482,1716803020.7754529,1716803020.650466,1716803020.65873,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1094,1716803020.780385,1716803020.909184,1716803020.780385,1716803020.909183,1716803020.7877572,1716803020.788416,1716803020.788439,1716803020.830764,1716803020.905206,1716803020.9091818,1716803020.830766,1716803020.9051,1716803020.7803872,1716803020.787756,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1095,1716803020.909302,1716803021.0457852,1716803020.909302,1716803021.0457852,1716803020.917867,1716803020.918196,1716803020.9182878,1716803020.9614542,1716803021.041628,1716803021.045783,1716803020.961457,1716803021.0415208,1716803020.9093041,1716803020.917867,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1096,1716803021.0459049,1716803021.19365,1716803021.0459058,1716803021.1936488,1716803021.057118,1716803021.057524,1716803021.057577,1716803021.102421,1716803021.187795,1716803021.193648,1716803021.1024241,1716803021.1876748,1716803021.045908,1716803021.057117,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1097,1716803021.193769,1716803021.329847,1716803021.193769,1716803021.329847,1716803021.203115,1716803021.203582,1716803021.203603,1716803021.2475672,1716803021.325363,1716803021.329845,1716803021.2475688,1716803021.325255,1716803021.1937711,1716803021.203114,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1098,1716803021.329969,1716803021.459957,1716803021.329969,1716803021.459956,1716803021.338093,1716803021.3386612,1716803021.338702,1716803021.3815901,1716803021.455442,1716803021.459954,1716803021.381593,1716803021.455339,1716803021.3299708,1716803021.338093,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1099,1716803021.460085,1716803021.5912619,1716803021.460086,1716803021.5912619,1716803021.469912,1716803021.4702551,1716803021.470318,1716803021.514078,1716803021.585747,1716803021.59126,1716803021.514081,1716803021.585527,1716803021.460088,1716803021.469911,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1100,1716803021.5913842,1716803021.7265239,1716803021.5913842,1716803021.726523,1716803021.599968,1716803021.600302,1716803021.600388,1716803021.648674,1716803021.722234,1716803021.7265222,1716803021.6486762,1716803021.722131,1716803021.591386,1716803021.599968,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1101,1716803021.7266529,1716803021.8541682,1716803021.7266529,1716803021.854167,1716803021.734687,1716803021.735357,1716803021.735391,1716803021.7775302,1716803021.850352,1716803021.854166,1716803021.7775328,1716803021.850247,1716803021.726655,1716803021.734687,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1102,1716803021.854314,1716803021.9828212,1716803021.854314,1716803021.98282,1716803021.862398,1716803021.862805,1716803021.8628922,1716803021.904777,1716803021.978552,1716803021.9828181,1716803021.9047801,1716803021.978448,1716803021.854317,1716803021.862398,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1103,1716803021.982948,1716803022.109333,1716803021.982948,1716803022.109332,1716803021.991322,1716803021.991638,1716803021.9916742,1716803022.034772,1716803022.105155,1716803022.109331,1716803022.034774,1716803022.105056,1716803021.98295,1716803021.991321,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1104,1716803022.109458,1716803022.236056,1716803022.109458,1716803022.2360551,1716803022.117344,1716803022.1180422,1716803022.1181262,1716803022.1605198,1716803022.2327092,1716803022.236053,1716803022.160522,1716803022.232605,1716803022.1094599,1716803022.117343,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1105,1716803022.2361841,1716803022.365055,1716803022.2361841,1716803022.365055,1716803022.2450361,1716803022.246086,1716803022.2461262,1716803022.2881339,1716803022.3608792,1716803022.365053,1716803022.288137,1716803022.360773,1716803022.236187,1716803022.245035,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1106,1716803022.365175,1716803022.4932961,1716803022.365175,1716803022.4932961,1716803022.3743901,1716803022.374731,1716803022.37482,1716803022.41671,1716803022.48802,1716803022.4932952,1716803022.416713,1716803022.487914,1716803022.3651772,1716803022.3743901,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1107,1716803022.493409,1716803022.621809,1716803022.49341,1716803022.621809,1716803022.501035,1716803022.5013828,1716803022.501468,1716803022.5435672,1716803022.616548,1716803022.621807,1716803022.543571,1716803022.616448,1716803022.493412,1716803022.501034,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1108,1716803022.621936,1716803022.753556,1716803022.621936,1716803022.753556,1716803022.630504,1716803022.63086,1716803022.6309419,1716803022.672847,1716803022.7492049,1716803022.7535539,1716803022.6728508,1716803022.749095,1716803022.621938,1716803022.630503,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1109,1716803022.753675,1716803022.884774,1716803022.753675,1716803022.884773,1716803022.761939,1716803022.762292,1716803022.76233,1716803022.8055592,1716803022.8788538,1716803022.884771,1716803022.805562,1716803022.878752,1716803022.753678,1716803022.7619379,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1110,1716803022.884902,1716803023.013518,1716803022.884902,1716803023.0135171,1716803022.8940349,1716803022.8943639,1716803022.89445,1716803022.936633,1716803023.0096729,1716803023.013516,1716803022.9366348,1716803023.009571,1716803022.8849049,1716803022.8940349,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1111,1716803023.0136452,1716803023.146454,1716803023.0136452,1716803023.146453,1716803023.0231621,1716803023.023494,1716803023.023529,1716803023.065878,1716803023.142124,1716803023.1464498,1716803023.06588,1716803023.142025,1716803023.0136478,1716803023.0231612,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1112,1716803023.146772,1716803023.275119,1716803023.146772,1716803023.275119,1716803023.156171,1716803023.156512,1716803023.1566,1716803023.198664,1716803023.271348,1716803023.2751172,1716803023.198667,1716803023.271235,1716803023.146776,1716803023.15617,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1113,1716803023.275249,1716803023.398832,1716803023.275249,1716803023.398832,1716803023.283168,1716803023.283674,1716803023.283694,1716803023.324825,1716803023.395,1716803023.3988302,1716803023.324827,1716803023.3948889,1716803023.2752519,1716803023.283167,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1114,1716803023.398958,1716803023.526483,1716803023.398958,1716803023.5264819,1716803023.4074738,1716803023.4082391,1716803023.408319,1716803023.44987,1716803023.5225751,1716803023.526481,1716803023.449873,1716803023.52247,1716803023.3989608,1716803023.4074728,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1115,1716803023.526601,1716803023.655156,1716803023.526601,1716803023.655155,1716803023.5349388,1716803023.535342,1716803023.535358,1716803023.576096,1716803023.65099,1716803023.655154,1716803023.5760992,1716803023.650763,1716803023.526603,1716803023.5349388,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1116,1716803023.655277,1716803023.790519,1716803023.655277,1716803023.790519,1716803023.665165,1716803023.665518,1716803023.665597,1716803023.714897,1716803023.786164,1716803023.790517,1716803023.7149,1716803023.786059,1716803023.6552792,1716803023.665164,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1117,1716803023.790647,1716803023.959585,1716803023.790647,1716803023.959584,1716803023.799736,1716803023.800106,1716803023.8001971,1716803023.8799129,1716803023.9545841,1716803023.9595819,1716803023.879916,1716803023.954481,1716803023.7906501,1716803023.799735,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1118,1716803023.959748,1716803024.087797,1716803023.959748,1716803024.087796,1716803023.9681401,1716803023.968481,1716803023.968569,1716803024.010834,1716803024.08401,1716803024.087795,1716803024.010837,1716803024.0839071,1716803023.95975,1716803023.968139,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1119,1716803024.087919,1716803024.216643,1716803024.0879202,1716803024.2166421,1716803024.097388,1716803024.097891,1716803024.097944,1716803024.1398752,1716803024.212688,1716803024.216641,1716803024.1398778,1716803024.212584,1716803024.0879219,1716803024.097387,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
