epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
49,1747365955.5582917,1747365956.5300827,1747365955.5582917,1747365955.6088927,1747365956.4575799,1747365956.4575799,1747365955.5582917,1747365955.6088927,1747365956.5278654,,1747365955.6088927,,49,,,1747365955.5582917,,,,,,,
epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
9,1747366059.1659634,1747366059.6747065,1747366059.1659634,1747366059.2202754,1747366059.6196573,1747366059.6196573,1747366059.1659634,1747366059.2202754,1747366059.6730235,,1747366059.2202754,,9,,,1747366059.1659634,,,,,,,
epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
36,1747366706.6636462,1747366706.7508993,1747366706.6636462,1747366706.7198012,1747366706.73195,1747366706.73195,1747366706.6636462,1747366706.7198012,1747366706.7418919,,1747366706.7198012,,36,,,1747366706.6636462,,,,,,,
37,1747366706.7508993,1747366706.8447437,1747366706.7508993,1747366706.8053088,1747366706.8212893,1747366706.8212893,1747366706.7508993,1747366706.8053088,1747366706.8328779,,1747366706.8053088,,37,,,1747366706.7508993,,,,,,,
38,1747366706.8447437,1747366706.932572,1747366706.8447437,1747366706.8988636,1747366706.9123802,1747366706.9123802,1747366706.8447437,1747366706.8988636,1747366706.9213796,,1747366706.8988636,,38,,,1747366706.8447437,,,,,,,
39,1747366706.932572,1747366707.0208356,1747366706.932572,1747366706.9873614,1747366706.9999795,1747366706.9999795,1747366706.932572,1747366706.9873614,1747366707.0101426,,1747366706.9873614,,39,,,1747366706.932572,,,,,,,
40,1747366707.0208356,1747366707.1078022,1747366707.0208356,1747366707.0767496,1747366707.0891345,1747366707.0891345,1747366707.0208356,1747366707.0767496,1747366707.0971446,,1747366707.0767496,,40,,,1747366707.0208356,,,,,,,
41,1747366707.1078022,1747366707.195505,1747366707.1078022,1747366707.1612988,1747366707.1739707,1747366707.1739707,1747366707.1078022,1747366707.1612988,1747366707.1821287,,1747366707.1612988,,41,,,1747366707.1078022,,,,,,,
42,1747366707.195505,1747366707.2945328,1747366707.195505,1747366707.259788,1747366707.2728353,1747366707.2728353,1747366707.195505,1747366707.259788,1747366707.2840614,,1747366707.259788,,42,,,1747366707.195505,,,,,,,
43,1747366707.2945328,1747366707.3894033,1747366707.2945328,1747366707.35351,1747366707.3665142,1747366707.3665142,1747366707.2945328,1747366707.35351,1747366707.3755088,,1747366707.35351,,43,,,1747366707.2945328,,,,,,,
44,1747366707.3904114,1747366707.4580882,1747366707.3904114,1747366707.4242525,1747366707.4380212,1747366707.4380212,1747366707.3904114,1747366707.4242525,1747366707.4480872,,1747366707.4242525,,44,,,1747366707.3904114,,,,,,,
45,1747366707.4580882,1747366707.5652113,1747366707.4580882,1747366707.5188794,1747366707.5337102,1747366707.5337102,1747366707.4580882,1747366707.5188794,1747366707.5462346,,1747366707.5188794,,45,,,1747366707.4580882,,,,,,,
46,1747366707.5652113,1747366707.6514964,1747366707.5652113,1747366707.6177669,1747366707.6297686,1747366707.6297686,1747366707.5652113,1747366707.6177669,1747366707.6391773,,1747366707.6177669,,46,,,1747366707.5652113,,,,,,,
47,1747366707.6514964,1747366707.743685,1747366707.6514964,1747366707.7095912,1747366707.7214754,1747366707.7214754,1747366707.6514964,1747366707.7095912,1747366707.7320366,,1747366707.7095912,,47,,,1747366707.6514964,,,,,,,
48,1747366707.743685,1747366707.8361845,1747366707.743685,1747366707.8022134,1747366707.8162112,1747366707.8162112,1747366707.743685,1747366707.8022134,1747366707.8266633,,1747366707.8022134,,48,,,1747366707.743685,,,,,,,
49,1747366707.8361845,1747366707.929606,1747366707.8361845,1747366707.893537,1747366707.9073777,1747366707.9073777,1747366707.8361845,1747366707.892523,1747366707.9183767,,1747366707.892523,,49,,,1747366707.8361845,,,,,,,
epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
0,1747366762.8701084,1747366763.5510159,1747366762.8701084,1747366763.2284236,1747366763.4879375,1747366763.4879375,1747366762.8701084,1747366762.9164352,1747366763.5246782,,1747366762.9164352,,0,,,1747366762.8701084,,,,,,,
1,1747366763.5510159,1747366763.625165,1747366763.5510159,1747366763.5928617,1747366763.607057,1747366763.607057,1747366763.5510159,1747366763.589726,1747366763.6160553,,1747366763.589726,,1,,,1747366763.5510159,,,,,,,
2,1747366763.625165,1747366763.704145,1747366763.625165,1747366763.6783683,1747366763.689039,1747366763.689039,1747366763.625165,1747366763.67637,1747366763.6965175,,1747366763.67637,,2,,,1747366763.625165,,,,,,,
3,1747366763.704145,1747366763.7869108,1747366763.704145,1747366763.7571032,1747366763.7685666,1747366763.7685666,1747366763.704145,1747366763.7550786,1747366763.7783926,,1747366763.7550786,,3,,,1747366763.704145,,,,,,,
4,1747366763.7869108,1747366763.8614569,1747366763.7869108,1747366763.832014,1747366763.8432488,1747366763.8432488,1747366763.7869108,1747366763.8300147,1747366763.8527603,,1747366763.8300147,,4,,,1747366763.7869108,,,,,,,
5,1747366763.8614569,1747366763.9470084,1747366763.8614569,1747366763.9103637,1747366763.9221315,1747366763.9221315,1747366763.8614569,1747366763.9073646,1747366763.9376373,,1747366763.9073646,,5,,,1747366763.8614569,,,,,,,
6,1747366763.9470084,1747366764.0279143,1747366763.9470084,1747366763.9939117,1747366764.0041397,1747366764.0041397,1747366763.9470084,1747366763.991482,1747366764.0187054,,1747366763.991482,,6,,,1747366763.9470084,,,,,,,
7,1747366764.0279143,1747366764.102686,1747366764.0279143,1747366764.0734308,1747366764.0842066,1747366764.0842066,1747366764.0279143,1747366764.0704317,1747366764.0934603,,1747366764.0704317,,7,,,1747366764.0279143,,,,,,,
8,1747366764.1036916,1747366764.1812463,1747366764.1036916,1747366764.153776,1747366764.1637597,1747366764.1637597,1747366764.1036916,1747366764.1514602,1747366764.1700065,,1747366764.1514602,,8,,,1747366764.1036916,,,,,,,
9,1747366764.1812463,1747366764.2569888,1747366764.1812463,1747366764.2293873,1747366764.239494,1747366764.239494,1747366764.1812463,1747366764.2272396,1747366764.2490606,,1747366764.2272396,,9,,,1747366764.1812463,,,,,,,
10,1747366764.2569888,1747366764.336214,1747366764.2569888,1747366764.3051414,1747366764.3133242,1747366764.3133242,1747366764.2569888,1747366764.3025148,1747366764.3269002,,1747366764.3025148,,10,,,1747366764.2569888,,,,,,,
11,1747366764.336214,1747366764.4136872,1747366764.336214,1747366764.384724,1747366764.3944404,1747366764.3944404,1747366764.336214,1747366764.3821993,1747366764.4024606,,1747366764.3821993,,11,,,1747366764.336214,,,,,,,
12,1747366764.4136872,1747366764.4910653,1747366764.4136872,1747366764.4634047,1747366764.4732494,1747366764.4732494,1747366764.4136872,1747366764.46041,1747366764.4815476,,1747366764.46041,,12,,,1747366764.4136872,,,,,,,
13,1747366764.4910653,1747366764.5636191,1747366764.4910653,1747366764.538335,1747366764.5471764,1747366764.5471764,1747366764.4910653,1747366764.535836,1747366764.554615,,1747366764.535836,,13,,,1747366764.4910653,,,,,,,
14,1747366764.5636191,1747366764.6497438,1747366764.5636191,1747366764.5963962,1747366764.629758,1747366764.629758,1747366764.5636191,1747366764.593448,1747366764.640487,,1747366764.593448,,14,,,1747366764.5636191,,,,,,,
15,1747366764.6497438,1747366764.734417,1747366764.6497438,1747366764.70272,1747366764.714881,1747366764.714881,1747366764.6497438,1747366764.6992226,1747366764.7236378,,1747366764.6992226,,15,,,1747366764.6497438,,,,,,,
16,1747366764.734417,1747366764.8173795,1747366764.734417,1747366764.785314,1747366764.7975075,1747366764.7975075,1747366764.734417,1747366764.7821522,1747366764.806269,,1747366764.7821522,,16,,,1747366764.734417,,,,,,,
17,1747366764.8173795,1747366764.9047675,1747366764.8173795,1747366764.8736572,1747366764.8861701,1747366764.8861701,1747366764.8173795,1747366764.8716302,1747366764.8949072,,1747366764.8716302,,17,,,1747366764.8173795,,,,,,,
18,1747366764.9047675,1747366764.993744,1747366764.9047675,1747366764.9604888,1747366764.974351,1747366764.974351,1747366764.9047675,1747366764.9561722,1747366764.9847295,,1747366764.9561722,,18,,,1747366764.9047675,,,,,,,
19,1747366764.993744,1747366765.075305,1747366764.993744,1747366765.042244,1747366765.0560958,1747366765.0560958,1747366764.993744,1747366765.0397801,1747366765.0661042,,1747366765.0397801,,19,,,1747366764.993744,,,,,,,
20,1747366765.075305,1747366765.1560745,1747366765.075305,1747366765.1259334,1747366765.1392896,1747366765.1392896,1747366765.075305,1747366765.123773,1747366765.1480203,,1747366765.123773,,20,,,1747366765.075305,,,,,,,
21,1747366765.1560745,1747366765.2371743,1747366765.1560745,1747366765.20734,1747366765.2173476,1747366765.2173476,1747366765.1560745,1747366765.205343,1747366765.226316,,1747366765.205343,,21,,,1747366765.1560745,,,,,,,
22,1747366765.2371743,1747366765.3193216,1747366765.2371743,1747366765.2894447,1747366765.301163,1747366765.301163,1747366765.2371743,1747366765.2859683,1747366765.3112392,,1747366765.2859683,,22,,,1747366765.2371743,,,,,,,
23,1747366765.3193216,1747366765.3978605,1747366765.3193216,1747366765.371541,1747366765.3818011,1747366765.3818011,1747366765.3193216,1747366765.3690674,1747366765.3890946,,1747366765.3690674,,23,,,1747366765.3193216,,,,,,,
24,1747366765.3978605,1747366765.483679,1747366765.3978605,1747366765.4536228,1747366765.4654164,1747366765.4654164,1747366765.3978605,1747366765.4513505,1747366765.4749706,,1747366765.4513505,,24,,,1747366765.3978605,,,,,,,
25,1747366765.483679,1747366765.578831,1747366765.483679,1747366765.5480354,1747366765.5613194,1747366765.5613194,1747366765.483679,1747366765.5424182,1747366765.5705152,,1747366765.5424182,,25,,,1747366765.483679,,,,,,,
26,1747366765.578831,1747366765.6559196,1747366765.578831,1747366765.627158,1747366765.638098,1747366765.638098,1747366765.578831,1747366765.624476,1747366765.6466362,,1747366765.624476,,26,,,1747366765.578831,,,,,,,
27,1747366765.6559196,1747366765.7427258,1747366765.6559196,1747366765.7105117,1747366765.721841,1747366765.721841,1747366765.6559196,1747366765.7081962,1747366765.7328389,,1747366765.7081962,,27,,,1747366765.6559196,,,,,,,
28,1747366765.7427258,1747366765.8232522,1747366765.7427258,1747366765.7936926,1747366765.8058047,1747366765.8058047,1747366765.7427258,1747366765.7911751,1747366765.8125153,,1747366765.7911751,,28,,,1747366765.7427258,,,,,,,
29,1747366765.8232522,1747366765.8809252,1747366765.8232522,1747366765.8531864,1747366765.8636405,1747366765.8636405,1747366765.8232522,1747366765.8511868,1747366765.871102,,1747366765.8511868,,29,,,1747366765.8232522,,,,,,,
30,1747366765.8809252,1747366765.959993,1747366765.8809252,1747366765.9318092,1747366765.9421318,1747366765.9421318,1747366765.8809252,1747366765.9298105,1747366765.9511268,,1747366765.9298105,,30,,,1747366765.8809252,,,,,,,
31,1747366765.959993,1747366766.0387292,1747366765.959993,1747366766.010297,1747366766.0206373,1747366766.0206373,1747366765.959993,1747366766.0067983,1747366766.0284348,,1747366766.0067983,,31,,,1747366765.959993,,,,,,,
32,1747366766.0387292,1747366766.1215863,1747366766.0387292,1747366766.0879483,1747366766.1006446,1747366766.1006446,1747366766.0387292,1747366766.083698,1747366766.1125023,,1747366766.083698,,32,,,1747366766.0387292,,,,,,,
33,1747366766.1215863,1747366766.2047498,1747366766.1215863,1747366766.1739328,1747366766.1851764,1747366766.1851764,1747366766.1215863,1747366766.1714797,1747366766.194263,,1747366766.1714797,,33,,,1747366766.1215863,,,,,,,
34,1747366766.2047498,1747366766.2870464,1747366766.2047498,1747366766.256633,1747366766.2691693,1747366766.2691693,1747366766.2047498,1747366766.2537115,1747366766.2779217,,1747366766.2537115,,34,,,1747366766.2047498,,,,,,,
35,1747366766.2870464,1747366766.3672907,1747366766.2870464,1747366766.3397655,1747366766.3500571,1747366766.3500571,1747366766.2870464,1747366766.3367443,1747366766.3570569,,1747366766.3367443,,35,,,1747366766.2870464,,,,,,,
36,1747366766.3672907,1747366766.4481263,1747366766.3672907,1747366766.4183862,1747366766.430414,1747366766.430414,1747366766.3672907,1747366766.4161582,1747366766.4386675,,1747366766.4161582,,36,,,1747366766.3672907,,,,,,,
37,1747366766.4481263,1747366766.5213003,1747366766.4481263,1747366766.4937577,1747366766.5046623,1747366766.5046623,1747366766.4481263,1747366766.4907575,1747366766.5130384,,1747366766.4907575,,37,,,1747366766.4481263,,,,,,,
38,1747366766.5213003,1747366766.5949898,1747366766.5213003,1747366766.5694356,1747366766.5789814,1747366766.5789814,1747366766.5213003,1747366766.5664365,1747366766.5877712,,1747366766.5664365,,38,,,1747366766.5213003,,,,,,,
39,1747366766.5949898,1747366766.6730292,1747366766.5949898,1747366766.6434224,1747366766.6550999,1747366766.6550999,1747366766.5949898,1747366766.6424212,1747366766.6635966,,1747366766.6424212,,39,,,1747366766.5949898,,,,,,,
40,1747366766.6730292,1747366766.749808,1747366766.6730292,1747366766.7232728,1747366766.733526,1747366766.733526,1747366766.6730292,1747366766.7202663,1747366766.7423768,,1747366766.7202663,,40,,,1747366766.6730292,,,,,,,
41,1747366766.749808,1747366766.830704,1747366766.749808,1747366766.8002934,1747366766.8116152,1747366766.8116152,1747366766.749808,1747366766.7972927,1747366766.8206725,,1747366766.7972927,,41,,,1747366766.749808,,,,,,,
42,1747366766.830704,1747366766.9144785,1747366766.830704,1747366766.8839803,1747366766.897731,1747366766.897731,1747366766.830704,1747366766.8825548,1747366766.9069595,,1747366766.8825548,,42,,,1747366766.830704,,,,,,,
43,1747366766.9144785,1747366766.996121,1747366766.9144785,1747366766.9687548,1747366766.9795341,1747366766.9795341,1747366766.9144785,1747366766.965714,1747366766.9873726,,1747366766.965714,,43,,,1747366766.9144785,,,,,,,
44,1747366766.9971256,1747366767.0543618,1747366766.9971256,1747366767.0271368,1747366767.0383992,1747366767.0383992,1747366766.9971256,1747366767.0236387,1747366767.0460567,,1747366767.0236387,,44,,,1747366766.9971256,,,,,,,
45,1747366767.0543618,1747366767.131766,1747366767.0543618,1747366767.105455,1747366767.1157858,1747366767.1157858,1747366767.0543618,1747366767.1022623,1747366767.1227934,,1747366767.1022623,,45,,,1747366767.0543618,,,,,,,
46,1747366767.131766,1747366767.2046635,1747366767.131766,1747366767.177913,1747366767.187106,1747366767.187106,1747366767.131766,1747366767.1755419,1747366767.1961262,,1747366767.1755419,,46,,,1747366767.131766,,,,,,,
47,1747366767.2046635,1747366767.2820857,1747366767.2046635,1747366767.2498112,1747366767.262133,1747366767.262133,1747366767.2046635,1747366767.248811,1747366767.2726593,,1747366767.248811,,47,,,1747366767.2046635,,,,,,,
48,1747366767.2820857,1747366767.3697298,1747366767.2820857,1747366767.3388655,1747366767.3506396,1747366767.3506396,1747366767.2820857,1747366767.3353288,1747366767.35994,,1747366767.3353288,,48,,,1747366767.2820857,,,,,,,
49,1747366767.3697298,1747366767.452055,1747366767.3697298,1747366767.4221253,1747366767.4323514,1747366767.4323514,1747366767.3697298,1747366767.4201257,1747366767.4423895,,1747366767.4201257,,49,,,1747366767.3697298,,,,,,,
epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
0,1747366902.7332077,1747366903.4028752,1747366902.7332077,,,,1747366902.7332077,1747366902.778308,,,1747366902.778308,1747366903.3758433,0,1.6861422061920166,2.7009053230285645,1747366902.7332077,,,,,,,
0,1747366902.7332077,1747366903.454257,1747366902.7332077,,,,1747366902.7332077,1747366902.778308,,,1747366902.778308,1747366903.3758433,0,1.6861422061920166,2.7009053230285645,1747366902.7332077,,,,,,,
1,1747366903.454257,1747366903.5453372,1747366903.454257,,,,1747366903.454257,1747366903.5032418,,,1747366903.5044668,1747366903.5324447,1,1.6685737371444702,2.980938673019409,1747366903.454257,,,,,,,
1,1747366903.454257,1747366903.602329,1747366903.454257,,,,1747366903.454257,1747366903.5032418,,,1747366903.5044668,1747366903.5324447,1,1.6685737371444702,2.980938673019409,1747366903.454257,,,,,,,
2,1747366903.602329,1747366903.6986294,1747366903.602329,,,,1747366903.602329,1747366903.6588163,,,1747366903.6588163,1747366903.6866024,2,1.5522804260253906,3.2226481437683105,1747366903.602329,,,,,,,
2,1747366903.602329,1747366903.7579541,1747366903.602329,,,,1747366903.602329,1747366903.6588163,,,1747366903.6588163,1747366903.6866024,2,1.5522804260253906,3.2226481437683105,1747366903.602329,,,,,,,
3,1747366903.7579541,1747366903.8593884,1747366903.7579541,,,,1747366903.7579541,1747366903.8146985,,,1747366903.8146985,1747366903.845143,3,1.0274865627288818,3.2203409671783447,1747366903.7579541,,,,,,,
3,1747366903.7579541,1747366903.923479,1747366903.7579541,,,,1747366903.7579541,1747366903.8146985,,,1747366903.8146985,1747366903.845143,3,1.0274865627288818,3.2203409671783447,1747366903.7579541,,,,,,,
4,1747366903.923479,1747366904.010567,1747366903.923479,,,,1747366903.923479,1747366903.9729846,,,1747366903.9729846,1747366903.9983075,4,1.0162417888641357,3.6811530590057373,1747366903.923479,,,,,,,
4,1747366903.923479,1747366904.0745683,1747366903.923479,,,,1747366903.923479,1747366903.9729846,,,1747366903.9729846,1747366903.9983075,4,1.0162417888641357,3.6811530590057373,1747366903.923479,,,,,,,
5,1747366904.0745683,1747366904.1672597,1747366904.0745683,,,,1747366904.0745683,1747366904.1282237,,,1747366904.1282237,1747366904.1564896,5,0.7438352108001709,3.6424312591552734,1747366904.0745683,,,,,,,
5,1747366904.0745683,1747366904.2352986,1747366904.0745683,,,,1747366904.0745683,1747366904.1282237,,,1747366904.1282237,1747366904.1564896,5,0.7438352108001709,3.6424312591552734,1747366904.0745683,,,,,,,
6,1747366904.2352986,1747366904.3392694,1747366904.2352986,,,,1747366904.2352986,1747366904.3003619,,,1747366904.3013628,1747366904.326988,6,0.9187241792678833,4.019965648651123,1747366904.2352986,,,,,,,
6,1747366904.2352986,1747366904.4034548,1747366904.2352986,,,,1747366904.2352986,1747366904.3003619,,,1747366904.3013628,1747366904.326988,6,0.9187241792678833,4.019965648651123,1747366904.2352986,,,,,,,
7,1747366904.4034548,1747366904.5040627,1747366904.4034548,,,,1747366904.4034548,1747366904.4563792,,,1747366904.4573767,1747366904.4894454,7,0.6363590955734253,3.475433826446533,1747366904.4034548,,,,,,,
7,1747366904.4034548,1747366904.5638251,1747366904.4034548,,,,1747366904.4034548,1747366904.4563792,,,1747366904.4573767,1747366904.4894454,7,0.6363590955734253,3.475433826446533,1747366904.4034548,,,,,,,
8,1747366904.5638251,1747366904.6673892,1747366904.5638251,,,,1747366904.5638251,1747366904.6254423,,,1747366904.6254423,1747366904.6553888,8,0.7768741846084595,4.132838249206543,1747366904.5638251,,,,,,,
8,1747366904.5638251,1747366904.7300742,1747366904.5638251,,,,1747366904.5638251,1747366904.6254423,,,1747366904.6254423,1747366904.6553888,8,0.7768741846084595,4.132838249206543,1747366904.5638251,,,,,,,
9,1747366904.7300742,1747366904.8269525,1747366904.7300742,,,,1747366904.7300742,1747366904.7882898,,,1747366904.7882898,1747366904.8166156,9,0.5920484066009521,3.5269463062286377,1747366904.7300742,,,,,,,
9,1747366904.7300742,1747366904.8924887,1747366904.7300742,,,,1747366904.7300742,1747366904.7882898,,,1747366904.7882898,1747366904.8166156,9,0.5920484066009521,3.5269463062286377,1747366904.7300742,,,,,,,
10,1747366904.8924887,1747366904.989536,1747366904.8924887,,,,1747366904.8924887,1747366904.9507468,,,1747366904.9507468,1747366904.9772274,10,0.5971841216087341,4.343062400817871,1747366904.8924887,,,,,,,
10,1747366904.8924887,1747366905.050256,1747366904.8924887,,,,1747366904.8924887,1747366904.9507468,,,1747366904.9507468,1747366904.9772274,10,0.5971841216087341,4.343062400817871,1747366904.8924887,,,,,,,
11,1747366905.050256,1747366905.1351955,1747366905.050256,,,,1747366905.051257,1747366905.097627,,,1747366905.0986357,1747366905.1243274,11,0.3873783051967621,3.5933923721313477,1747366905.050256,,,,,,,
11,1747366905.050256,1747366905.1907713,1747366905.050256,,,,1747366905.051257,1747366905.097627,,,1747366905.0986357,1747366905.1243274,11,0.3873783051967621,3.5933923721313477,1747366905.050256,,,,,,,
12,1747366905.1907713,1747366905.2871797,1747366905.1907713,,,,1747366905.1907713,1747366905.2458873,,,1747366905.2458873,1747366905.275946,12,0.44532474875450134,4.187140464782715,1747366905.1907713,,,,,,,
12,1747366905.1907713,1747366905.342166,1747366905.1907713,,,,1747366905.1907713,1747366905.2458873,,,1747366905.2458873,1747366905.275946,12,0.44532474875450134,4.187140464782715,1747366905.1907713,,,,,,,
13,1747366905.342166,1747366905.4333224,1747366905.342166,,,,1747366905.342166,1747366905.3954148,,,1747366905.396426,1747366905.4206622,13,0.4438033401966095,4.139801979064941,1747366905.342166,,,,,,,
13,1747366905.342166,1747366905.4849482,1747366905.342166,,,,1747366905.342166,1747366905.3954148,,,1747366905.396426,1747366905.4206622,13,0.4438033401966095,4.139801979064941,1747366905.342166,,,,,,,
14,1747366905.4849482,1747366905.5622025,1747366905.4849482,,,,1747366905.4849482,1747366905.5125785,,,1747366905.5125785,1747366905.552182,14,0.49415135383605957,4.526025772094727,1747366905.4849482,,,,,,,
14,1747366905.4849482,1747366905.6095757,1747366905.4849482,,,,1747366905.4849482,1747366905.5125785,,,1747366905.5125785,1747366905.552182,14,0.49415135383605957,4.526025772094727,1747366905.4849482,,,,,,,
15,1747366905.6095757,1747366905.6972115,1747366905.6095757,,,,1747366905.6095757,1747366905.6603863,,,1747366905.6603863,1747366905.684769,15,0.366329163312912,4.207196235656738,1747366905.6095757,,,,,,,
15,1747366905.6095757,1747366905.7567506,1747366905.6095757,,,,1747366905.6095757,1747366905.6603863,,,1747366905.6603863,1747366905.684769,15,0.366329163312912,4.207196235656738,1747366905.6095757,,,,,,,
16,1747366905.7567506,1747366905.8423407,1747366905.7567506,,,,1747366905.7567506,1747366905.8054419,,,1747366905.8054419,1747366905.830835,16,0.4051954746246338,4.526766777038574,1747366905.7567506,,,,,,,
16,1747366905.7567506,1747366905.8968716,1747366905.7567506,,,,1747366905.7567506,1747366905.8054419,,,1747366905.8054419,1747366905.830835,16,0.4051954746246338,4.526766777038574,1747366905.7567506,,,,,,,
17,1747366905.8968716,1747366905.9900577,1747366905.8968716,,,,1747366905.8968716,1747366905.9506214,,,1747366905.9506214,1747366905.9752338,17,0.29863280057907104,3.8445286750793457,1747366905.8968716,,,,,,,
17,1747366905.8968716,1747366906.042608,1747366905.8968716,,,,1747366905.8968716,1747366905.9506214,,,1747366905.9506214,1747366905.9752338,17,0.29863280057907104,3.8445286750793457,1747366905.8968716,,,,,,,
18,1747366906.042608,1747366906.1198573,1747366906.042608,,,,1747366906.042608,1747366906.0882409,,,1747366906.0882409,1747366906.1101556,18,0.35951656103134155,4.723661422729492,1747366906.042608,,,,,,,
18,1747366906.042608,1747366906.1718779,1747366906.042608,,,,1747366906.042608,1747366906.0882409,,,1747366906.0882409,1747366906.1101556,18,0.35951656103134155,4.723661422729492,1747366906.042608,,,,,,,
19,1747366906.1718779,1747366906.2519019,1747366906.1718779,,,,1747366906.1718779,1747366906.2158072,,,1747366906.2158072,1747366906.2424088,19,0.28807032108306885,4.101456642150879,1747366906.1718779,,,,,,,
19,1747366906.1718779,1747366906.3001533,1747366906.1718779,,,,1747366906.1718779,1747366906.2158072,,,1747366906.2158072,1747366906.2424088,19,0.28807032108306885,4.101456642150879,1747366906.1718779,,,,,,,
20,1747366906.3001533,1747366906.3768742,1747366906.3001533,,,,1747366906.3001533,1747366906.342928,,,1747366906.342928,1747366906.3657053,20,0.23148474097251892,4.4335198402404785,1747366906.3001533,,,,,,,
20,1747366906.3001533,1747366906.4258657,1747366906.3001533,,,,1747366906.3001533,1747366906.342928,,,1747366906.342928,1747366906.3657053,20,0.23148474097251892,4.4335198402404785,1747366906.3001533,,,,,,,
21,1747366906.4258657,1747366906.518544,1747366906.4258657,,,,1747366906.4258657,1747366906.4807281,,,1747366906.4807281,1747366906.5056307,21,0.3681650757789612,4.299529552459717,1747366906.4258657,,,,,,,
21,1747366906.4258657,1747366906.5750496,1747366906.4258657,,,,1747366906.4258657,1747366906.4807281,,,1747366906.4807281,1747366906.5056307,21,0.3681650757789612,4.299529552459717,1747366906.4258657,,,,,,,
22,1747366906.5750496,1747366906.6640997,1747366906.5750496,,,,1747366906.5750496,1747366906.6292574,,,1747366906.6292574,1747366906.6528506,22,0.2705193758010864,4.426712989807129,1747366906.5750496,,,,,,,
22,1747366906.5750496,1747366906.717931,1747366906.5750496,,,,1747366906.5750496,1747366906.6292574,,,1747366906.6292574,1747366906.6528506,22,0.2705193758010864,4.426712989807129,1747366906.5750496,,,,,,,
23,1747366906.717931,1747366906.7998893,1747366906.717931,,,,1747366906.717931,1747366906.7663324,,,1747366906.7663324,1747366906.7895985,23,0.3006933927536011,4.90677547454834,1747366906.717931,,,,,,,
23,1747366906.717931,1747366906.8475583,1747366906.717931,,,,1747366906.717931,1747366906.7663324,,,1747366906.7663324,1747366906.7895985,23,0.3006933927536011,4.90677547454834,1747366906.717931,,,,,,,
24,1747366906.8475583,1747366906.9263556,1747366906.8475583,,,,1747366906.8475583,1747366906.8913927,,,1747366906.892393,1747366906.9137821,24,0.24766136705875397,4.304045677185059,1747366906.8475583,,,,,,,
24,1747366906.8475583,1747366906.9957786,1747366906.8475583,,,,1747366906.8475583,1747366906.8913927,,,1747366906.892393,1747366906.9137821,24,0.24766136705875397,4.304045677185059,1747366906.8475583,,,,,,,
25,1747366906.9957786,1747366907.0875368,1747366906.9957786,,,,1747366906.9957786,1747366907.0534294,,,1747366907.0534294,1747366907.0773795,25,0.21675395965576172,4.872261047363281,1747366906.9957786,,,,,,,
25,1747366906.9957786,1747366907.1591136,1747366906.9957786,,,,1747366906.9957786,1747366907.0534294,,,1747366907.0534294,1747366907.0773795,25,0.21675395965576172,4.872261047363281,1747366906.9957786,,,,,,,
