epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
904,1716802995.637957,1716802995.7756312,1716802995.7350788,1716802995.76289,1716802995.638901,1716802995.7350762,1716802995.76289,1716802995.77563,,,,,,,,,,0.6739227175712585,2.5332183837890625,0.1171875,0.234375
905,1716802995.7757041,1716802995.909378,1716802995.8636029,1716802995.892618,1716802995.776681,1716802995.863599,1716802995.892619,1716802995.909377,,,,,,,,,,0.7157025933265686,2.5332183837890625,0.1171875,0.234375
906,1716802995.909454,1716802996.0746691,1716802996.031001,1716802996.0613601,1716802995.9104252,1716802996.030998,1716802996.0613601,1716802996.074668,,,,,,,,,,1.2782104015350342,2.5332183837890625,0.1171875,0.234375
907,1716802996.0747688,1716802996.2738209,1716802996.2276978,1716802996.260711,1716802996.0757601,1716802996.227694,1716802996.260711,1716802996.2738209,,,,,,,,,,0.732028067111969,2.5332183837890625,0.1171875,0.234375
908,1716802996.27389,1716802996.404751,1716802996.3647208,1716802996.3926458,1716802996.274821,1716802996.364717,1716802996.392647,1716802996.40475,,,,,,,,,,0.8908764719963074,2.5332183837890625,0.1171875,0.234375
909,1716802996.4048471,1716802996.5338721,1716802996.493323,1716802996.5204852,1716802996.405932,1716802996.4933188,1716802996.5204852,1716802996.5338712,,,,,,,,,,0.6108753681182861,2.5332183837890625,0.1171875,0.234375
910,1716802996.533972,1716802996.663567,1716802996.6209438,1716802996.649804,1716802996.5348852,1716802996.6209412,1716802996.649804,1716802996.663567,,,,,,,,,,0.7173484563827515,2.5332183837890625,0.1171875,0.234375
911,1716802996.6636212,1716802996.7905421,1716802996.750301,1716802996.777629,1716802996.6645691,1716802996.750297,1716802996.777629,1716802996.7905421,,,,,,,,,,0.5232612490653992,2.5332183837890625,0.1171875,0.234375
912,1716802996.790604,1716802996.920056,1716802996.8786838,1716802996.908274,1716802996.79176,1716802996.87868,1716802996.908274,1716802996.9200552,,,,,,,,,,0.5814797878265381,2.5332183837890625,0.1171875,0.234375
913,1716802996.92017,1716802997.049922,1716802997.008176,1716802997.035372,1716802996.9211268,1716802997.008172,1716802997.035372,1716802997.04992,,,,,,,,,,1.134765625,2.5332183837890625,0.1171875,0.234375
914,1716802997.0500329,1716802997.184232,1716802997.143036,1716802997.1713762,1716802997.0510342,1716802997.143033,1716802997.1713762,1716802997.1842308,,,,,,,,,,0.7870975732803345,2.5332183837890625,0.1171875,0.234375
915,1716802997.184292,1716802997.312667,1716802997.27018,1716802997.2999418,1716802997.185257,1716802997.2701771,1716802997.2999418,1716802997.3126662,,,,,,,,,,1.0375969409942627,2.5332183837890625,0.1171875,0.234375
916,1716802997.31276,1716802997.436981,1716802997.397884,1716802997.4241579,1716802997.313639,1716802997.397881,1716802997.424159,1716802997.43698,,,,,,,,,,1.2104241847991943,2.5332183837890625,0.1171875,0.234375
917,1716802997.43705,1716802997.563191,1716802997.522597,1716802997.550196,1716802997.437987,1716802997.522592,1716802997.550196,1716802997.563191,,,,,,,,,,1.1481419801712036,2.5332183837890625,0.1171875,0.234375
918,1716802997.5632598,1716802997.692192,1716802997.649554,1716802997.678284,1716802997.564214,1716802997.6495512,1716802997.678284,1716802997.692192,,,,,,,,,,1.1824631690979004,2.5332183837890625,0.1171875,0.234375
919,1716802997.6922529,1716802997.818603,1716802997.776938,1716802997.805492,1716802997.693163,1716802997.7769349,1716802997.8054929,1716802997.818603,,,,,,,,,,0.594582200050354,2.5332183837890625,0.1171875,0.234375
920,1716802997.8186638,1716802997.942097,1716802997.9026701,1716802997.930339,1716802997.8195531,1716802997.902666,1716802997.930339,1716802997.942095,,,,,,,,,,1.125633716583252,2.5332183837890625,0.1171875,0.234375
921,1716802997.942212,1716802998.073398,1716802998.033092,1716802998.060351,1716802997.943247,1716802998.033089,1716802998.060351,1716802998.073397,,,,,,,,,,0.6458500623703003,2.5332183837890625,0.1171875,0.234375
922,1716802998.073514,1716802998.210803,1716802998.1654599,1716802998.197216,1716802998.074469,1716802998.1654558,1716802998.197216,1716802998.2108018,,,,,,,,,,0.4665290117263794,2.5332183837890625,0.1171875,0.234375
923,1716802998.210857,1716802998.340309,1716802998.3011541,1716802998.328616,1716802998.2118149,1716802998.3011498,1716802998.328616,1716802998.340308,,,,,,,,,,0.467798113822937,2.5332183837890625,0.1171875,0.234375
924,1716802998.340418,1716802998.472634,1716802998.430031,1716802998.459998,1716802998.341376,1716802998.430028,1716802998.459998,1716802998.4726331,,,,,,,,,,0.7409841418266296,2.5332183837890625,0.1171875,0.234375
925,1716802998.473648,1716802998.5975082,1716802998.555989,1716802998.584519,1716802998.474544,1716802998.555986,1716802998.584519,1716802998.597507,,,,,,,,,,1.206493854522705,2.5332183837890625,0.1171875,0.234375
926,1716802998.597568,1716802998.720434,1716802998.681053,1716802998.7082691,1716802998.5985541,1716802998.681049,1716802998.7082691,1716802998.720433,,,,,,,,,,1.2979857921600342,2.5332183837890625,0.1171875,0.234375
927,1716802998.720499,1716802998.853208,1716802998.813214,1716802998.840328,1716802998.721482,1716802998.813211,1716802998.840328,1716802998.853207,,,,,,,,,,0.8757147192955017,2.5332183837890625,0.1171875,0.234375
928,1716802998.853276,1716802998.98337,1716802998.9413261,1716802998.970073,1716802998.854249,1716802998.941323,1716802998.970073,1716802998.9833689,,,,,,,,,,0.8823385834693909,2.5332183837890625,0.1171875,0.234375
929,1716802998.983432,1716802999.113321,1716802999.068802,1716802999.098221,1716802998.984382,1716802999.068799,1716802999.098221,1716802999.1133199,,,,,,,,,,0.8660851120948792,2.5332183837890625,0.1171875,0.234375
930,1716802999.113379,1716802999.247187,1716802999.205184,1716802999.2332952,1716802999.114263,1716802999.205179,1716802999.2332952,1716802999.247186,,,,,,,,,,0.5634956955909729,2.5332183837890625,0.1171875,0.234375
931,1716802999.2472599,1716802999.375417,1716802999.333303,1716802999.362344,1716802999.248228,1716802999.333299,1716802999.362344,1716802999.375417,,,,,,,,,,0.9069918394088745,2.5332183837890625,0.1171875,0.234375
932,1716802999.375487,1716802999.5030038,1716802999.46172,1716802999.490161,1716802999.37651,1716802999.461717,1716802999.490161,1716802999.503003,,,,,,,,,,1.0963243246078491,2.5332183837890625,0.1171875,0.234375
933,1716802999.503072,1716802999.629568,1716802999.5881112,1716802999.617793,1716802999.5041258,1716802999.588107,1716802999.617793,1716802999.629567,,,,,,,,,,1.076027750968933,2.5332183837890625,0.1171875,0.234375
934,1716802999.629631,1716802999.756682,1716802999.7165189,1716802999.744802,1716802999.630574,1716802999.716516,1716802999.744802,1716802999.75668,,,,,,,,,,1.7120808362960815,2.5332183837890625,0.1171875,0.234375
935,1716802999.756796,1716802999.8839371,1716802999.844073,1716802999.871614,1716802999.757874,1716802999.844069,1716802999.871614,1716802999.883936,,,,,,,,,,1.4801583290100098,2.5332183837890625,0.1171875,0.234375
936,1716802999.884037,1716803000.010282,1716802999.9689002,1716802999.9968362,1716802999.885024,1716802999.968897,1716802999.9968362,1716803000.0102808,,,,,,,,,,1.1661653518676758,2.5332183837890625,0.1171875,0.234375
937,1716803000.010346,1716803000.140191,1716803000.097779,1716803000.1270778,1716803000.011252,1716803000.0977752,1716803000.127079,1716803000.14019,,,,,,,,,,1.4069709777832031,2.5332183837890625,0.1171875,0.234375
938,1716803000.14026,1716803000.2671869,1716803000.225234,1716803000.253812,1716803000.1413288,1716803000.2252312,1716803000.253812,1716803000.2671869,,,,,,,,,,0.8417471647262573,2.5332183837890625,0.1171875,0.234375
939,1716803000.267253,1716803000.3940659,1716803000.352979,1716803000.380554,1716803000.268189,1716803000.3529758,1716803000.380554,1716803000.394065,,,,,,,,,,1.113435983657837,2.5332183837890625,0.1171875,0.234375
940,1716803000.39413,1716803000.520746,1716803000.4789052,1716803000.507892,1716803000.395127,1716803000.478902,1716803000.507892,1716803000.5207438,,,,,,,,,,1.2433106899261475,2.5332183837890625,0.1171875,0.234375
941,1716803000.520868,1716803000.687406,1716803000.612797,1716803000.642669,1716803000.521881,1716803000.6127932,1716803000.642669,1716803000.687405,,,,,,,,,,0.8443663120269775,2.5332183837890625,0.1171875,0.234375
942,1716803000.6875288,1716803000.816289,1716803000.774671,1716803000.802506,1716803000.688425,1716803000.774667,1716803000.802506,1716803000.816288,,,,,,,,,,0.7069029211997986,2.5332183837890625,0.1171875,0.234375
943,1716803000.8163378,1716803000.9427998,1716803000.9023302,1716803000.930526,1716803000.817216,1716803000.902327,1716803000.930526,1716803000.942799,,,,,,,,,,0.5607761144638062,2.5332183837890625,0.1171875,0.234375
944,1716803000.942914,1716803001.097096,1716803001.054559,1716803001.083849,1716803000.943985,1716803001.054555,1716803001.08385,1716803001.097095,,,,,,,,,,1.3582499027252197,2.5332183837890625,0.1171875,0.234375
945,1716803001.097203,1716803001.24855,1716803001.207381,1716803001.2361321,1716803001.098054,1716803001.207377,1716803001.236133,1716803001.2485492,,,,,,,,,,0.5366690158843994,2.5332183837890625,0.1171875,0.234375
946,1716803001.24861,1716803001.373985,1716803001.3335822,1716803001.3610802,1716803001.249692,1716803001.333579,1716803001.3610802,1716803001.373983,,,,,,,,,,1.0096365213394165,2.5332183837890625,0.1171875,0.234375
947,1716803001.374105,1716803001.50151,1716803001.460365,1716803001.488914,1716803001.375047,1716803001.460358,1716803001.488915,1716803001.5015092,,,,,,,,,,0.5086188316345215,2.5332183837890625,0.1171875,0.234375
948,1716803001.501593,1716803001.626431,1716803001.586255,1716803001.613974,1716803001.502602,1716803001.586252,1716803001.613974,1716803001.626431,,,,,,,,,,0.5153213143348694,2.5332183837890625,0.1171875,0.234375
949,1716803001.626493,1716803001.753338,1716803001.7127638,1716803001.740988,1716803001.627459,1716803001.7127612,1716803001.740988,1716803001.753336,,,,,,,,,,0.8657305240631104,2.5332183837890625,0.1171875,0.234375
950,1716803001.75345,1716803001.8840802,1716803001.843489,1716803001.87125,1716803001.7543879,1716803001.843486,1716803001.87125,1716803001.8840792,,,,,,,,,,0.82502281665802,2.5332183837890625,0.1171875,0.234375
951,1716803001.884151,1716803002.0104141,1716803001.9695392,1716803001.997938,1716803001.885172,1716803001.969536,1716803001.997938,1716803002.0104132,,,,,,,,,,0.8163053393363953,2.5332183837890625,0.1171875,0.234375
952,1716803002.010475,1716803002.13744,1716803002.096833,1716803002.124815,1716803002.011432,1716803002.09683,1716803002.124815,1716803002.137439,,,,,,,,,,1.4415640830993652,2.5332183837890625,0.1171875,0.234375
953,1716803002.137513,1716803002.265145,1716803002.224438,1716803002.2524328,1716803002.138539,1716803002.224434,1716803002.2524328,1716803002.2651432,,,,,,,,,,1.2633113861083984,2.5332183837890625,0.1171875,0.234375
954,1716803002.26526,1716803002.3929029,1716803002.352458,1716803002.3802292,1716803002.2662342,1716803002.352455,1716803002.3802292,1716803002.392902,,,,,,,,,,0.9014889001846313,2.5332183837890625,0.1171875,0.234375
955,1716803002.39302,1716803002.5209448,1716803002.4784,1716803002.50746,1716803002.39408,1716803002.478397,1716803002.50746,1716803002.5209432,,,,,,,,,,0.9417005181312561,2.5332183837890625,0.1171875,0.234375
956,1716803002.521054,1716803002.647291,1716803002.605664,1716803002.6347919,1716803002.522068,1716803002.605661,1716803002.6347919,1716803002.6472902,,,,,,,,,,0.8667252659797668,2.5332183837890625,0.1171875,0.234375
957,1716803002.647402,1716803002.772171,1716803002.7322052,1716803002.760417,1716803002.648314,1716803002.7322009,1716803002.760417,1716803002.77217,,,,,,,,,,0.6075006127357483,2.5332183837890625,0.1171875,0.234375
958,1716803002.77227,1716803002.898769,1716803002.8576078,1716803002.88657,1716803002.7738008,1716803002.857604,1716803002.886571,1716803002.898769,,,,,,,,,,1.2013680934906006,2.5332183837890625,0.1171875,0.234375
959,1716803002.8988302,1716803003.027669,1716803002.985866,1716803003.014646,1716803002.899969,1716803002.9858618,1716803003.014646,1716803003.027668,,,,,,,,,,0.6946378946304321,2.5332183837890625,0.1171875,0.234375
960,1716803003.027732,1716803003.1531,1716803003.1119459,1716803003.140042,1716803003.028707,1716803003.111941,1716803003.140043,1716803003.1530979,,,,,,,,,,0.8147517442703247,2.5332183837890625,0.1171875,0.234375
961,1716803003.1532118,1716803003.289511,1716803003.249014,1716803003.276716,1716803003.15429,1716803003.2490098,1716803003.276716,1716803003.289511,,,,,,,,,,0.6402631998062134,2.5332183837890625,0.1171875,0.234375
962,1716803003.289668,1716803003.421525,1716803003.381057,1716803003.408961,1716803003.290565,1716803003.381053,1716803003.408961,1716803003.421524,,,,,,,,,,0.6738659143447876,2.5332183837890625,0.1171875,0.234375
963,1716803003.421655,1716803003.550144,1716803003.509098,1716803003.53678,1716803003.4226649,1716803003.509095,1716803003.53678,1716803003.550143,,,,,,,,,,0.9412516355514526,2.5332183837890625,0.1171875,0.234375
964,1716803003.550245,1716803003.677757,1716803003.636956,1716803003.664646,1716803003.5510778,1716803003.636953,1716803003.664646,1716803003.6777549,,,,,,,,,,0.7974550724029541,2.5332183837890625,0.1171875,0.234375
965,1716803003.6778738,1716803003.8045812,1716803003.7633338,1716803003.792116,1716803003.6788359,1716803003.7633312,1716803003.792116,1716803003.804579,,,,,,,,,,1.0385856628417969,2.5332183837890625,0.1171875,0.234375
966,1716803003.804692,1716803003.935442,1716803003.894476,1716803003.922187,1716803003.805643,1716803003.894473,1716803003.922187,1716803003.9354398,,,,,,,,,,0.6667842864990234,2.5332183837890625,0.1171875,0.234375
967,1716803003.9355578,1716803004.063206,1716803004.024478,1716803004.051873,1716803003.936655,1716803004.0244749,1716803004.0518742,1716803004.063204,,,,,,,,,,0.8526445627212524,2.5332183837890625,0.1171875,0.234375
968,1716803004.063321,1716803004.191846,1716803004.149517,1716803004.178268,1716803004.064257,1716803004.149513,1716803004.178268,1716803004.191846,,,,,,,,,,0.5879921317100525,2.5332183837890625,0.1171875,0.234375
969,1716803004.1919098,1716803004.317086,1716803004.275383,1716803004.303713,1716803004.192852,1716803004.27538,1716803004.303713,1716803004.317085,,,,,,,,,,0.5125701427459717,2.5332183837890625,0.1171875,0.234375
970,1716803004.317139,1716803004.4574468,1716803004.4052072,1716803004.444878,1716803004.318008,1716803004.405204,1716803004.444878,1716803004.4574451,,,,,,,,,,0.6536597609519958,2.5332183837890625,0.1171875,0.234375
971,1716803004.45757,1716803004.587004,1716803004.546219,1716803004.5736299,1716803004.458614,1716803004.546216,1716803004.573631,1716803004.587002,,,,,,,,,,0.5816457271575928,2.5332183837890625,0.1171875,0.234375
972,1716803004.587116,1716803004.742499,1716803004.701694,1716803004.7295942,1716803004.588133,1716803004.701691,1716803004.7295942,1716803004.7424982,,,,,,,,,,0.8767297267913818,2.5332183837890625,0.1171875,0.234375
973,1716803004.742569,1716803004.868472,1716803004.827703,1716803004.8551471,1716803004.743677,1716803004.827699,1716803004.8551471,1716803004.8684711,,,,,,,,,,1.181579828262329,2.5332183837890625,0.1171875,0.234375
974,1716803004.868541,1716803005.0337899,1716803004.9846761,1716803005.0214882,1716803004.869513,1716803004.984673,1716803005.0214882,1716803005.033789,,,,,,,,,,0.6329202651977539,2.5332183837890625,0.1171875,0.234375
975,1716803005.033848,1716803005.169151,1716803005.127705,1716803005.156351,1716803005.034743,1716803005.127701,1716803005.156351,1716803005.169149,,,,,,,,,,0.5642903447151184,2.5332183837890625,0.1171875,0.234375
976,1716803005.169271,1716803005.30437,1716803005.263284,1716803005.2921548,1716803005.170337,1716803005.2632809,1716803005.2921548,1716803005.304369,,,,,,,,,,0.9650152325630188,2.5332183837890625,0.1171875,0.234375
977,1716803005.30444,1716803005.43195,1716803005.3911529,1716803005.418905,1716803005.305453,1716803005.39115,1716803005.418905,1716803005.43195,,,,,,,,,,1.0380423069000244,2.5332183837890625,0.1171875,0.234375
978,1716803005.432009,1716803005.558053,1716803005.517341,1716803005.546674,1716803005.432959,1716803005.517337,1716803005.546674,1716803005.558052,,,,,,,,,,1.866583228111267,2.5332183837890625,0.1171875,0.234375
979,1716803005.558112,1716803005.685123,1716803005.64275,1716803005.671493,1716803005.559079,1716803005.642747,1716803005.671493,1716803005.685122,,,,,,,,,,1.2242985963821411,2.5332183837890625,0.1171875,0.234375
980,1716803005.685185,1716803005.813586,1716803005.772417,1716803005.801664,1716803005.686052,1716803005.772413,1716803005.801664,1716803005.8135848,,,,,,,,,,1.0360822677612305,2.5332183837890625,0.1171875,0.234375
981,1716803005.813696,1716803005.940715,1716803005.900348,1716803005.927828,1716803005.814639,1716803005.900345,1716803005.927828,1716803005.940714,,,,,,,,,,0.6641209721565247,2.5332183837890625,0.1171875,0.234375
982,1716803005.940786,1716803006.0777159,1716803006.034362,1716803006.0644212,1716803005.941771,1716803006.034358,1716803006.0644212,1716803006.077715,,,,,,,,,,0.9429143667221069,2.5332183837890625,0.1171875,0.234375
983,1716803006.07779,1716803006.2416089,1716803006.202023,1716803006.229069,1716803006.078766,1716803006.2020202,1716803006.229069,1716803006.241607,,,,,,,,,,1.2130930423736572,2.5332183837890625,0.1171875,0.234375
984,1716803006.241719,1716803006.4095192,1716803006.367551,1716803006.395941,1716803006.242645,1716803006.367548,1716803006.395941,1716803006.409518,,,,,,,,,,1.1244800090789795,2.5332183837890625,0.1171875,0.234375
985,1716803006.409634,1716803006.536256,1716803006.494186,1716803006.5237892,1716803006.410783,1716803006.494184,1716803006.5237892,1716803006.536254,,,,,,,,,,0.8716407418251038,2.5332183837890625,0.1171875,0.234375
986,1716803006.536372,1716803006.6632378,1716803006.6225522,1716803006.651158,1716803006.537319,1716803006.622547,1716803006.651158,1716803006.663237,,,,,,,,,,0.9878485202789307,2.5332183837890625,0.1171875,0.234375
987,1716803006.663307,1716803006.789983,1716803006.749835,1716803006.7776709,1716803006.664265,1716803006.749831,1716803006.777672,1716803006.789981,,,,,,,,,,0.9259302020072937,2.5332183837890625,0.1171875,0.234375
988,1716803006.7900941,1716803006.9178581,1716803006.876687,1716803006.904413,1716803006.7910452,1716803006.876684,1716803006.904413,1716803006.917857,,,,,,,,,,1.6160259246826172,2.5332183837890625,0.1171875,0.234375
989,1716803006.917929,1716803007.05014,1716803007.007522,1716803007.037023,1716803006.918954,1716803007.0075169,1716803007.037024,1716803007.050139,,,,,,,,,,1.9162245988845825,2.5332183837890625,0.1171875,0.234375
990,1716803007.0502028,1716803007.181061,1716803007.136845,1716803007.167189,1716803007.0511382,1716803007.136842,1716803007.167189,1716803007.18106,,,,,,,,,,1.6817257404327393,2.5332183837890625,0.1171875,0.234375
991,1716803007.181161,1716803007.3164318,1716803007.2700531,1716803007.30194,1716803007.182088,1716803007.270049,1716803007.30194,1716803007.31643,,,,,,,,,,0.9575167298316956,2.5332183837890625,0.1171875,0.234375
992,1716803007.316542,1716803007.446717,1716803007.407085,1716803007.433928,1716803007.317512,1716803007.407082,1716803007.433928,1716803007.4467149,,,,,,,,,,0.7202876210212708,2.5332183837890625,0.1171875,0.234375
993,1716803007.4468322,1716803007.5765162,1716803007.534126,1716803007.56253,1716803007.4477649,1716803007.534122,1716803007.56253,1716803007.576515,,,,,,,,,,1.1044245958328247,2.5332183837890625,0.1171875,0.234375
994,1716803007.576583,1716803007.707254,1716803007.665928,1716803007.694067,1716803007.5776289,1716803007.665925,1716803007.694067,1716803007.707254,,,,,,,,,,0.7040720582008362,2.5332183837890625,0.1171875,0.234375
995,1716803007.707318,1716803007.8363168,1716803007.793834,1716803007.822231,1716803007.70826,1716803007.79383,1716803007.822232,1716803007.836315,,,,,,,,,,0.649503231048584,2.5332183837890625,0.1171875,0.234375
996,1716803007.836431,1716803007.96662,1716803007.925471,1716803007.95408,1716803007.8374069,1716803007.925468,1716803007.95408,1716803007.9666188,,,,,,,,,,0.6541671752929688,2.5332183837890625,0.1171875,0.234375
997,1716803007.966679,1716803008.0988889,1716803008.0570009,1716803008.086155,1716803007.9676359,1716803008.056997,1716803008.086155,1716803008.0988889,,,,,,,,,,0.4981732964515686,2.5332183837890625,0.1171875,0.234375
998,1716803008.0989451,1716803008.225088,1716803008.18402,1716803008.212044,1716803008.099916,1716803008.184017,1716803008.212044,1716803008.225087,,,,,,,,,,1.2160820960998535,2.5332183837890625,0.1171875,0.234375
999,1716803008.2252429,1716803008.353315,1716803008.311324,1716803008.3403661,1716803008.226239,1716803008.311321,1716803008.3403661,1716803008.3533142,,,,,,,,,,0.43566665053367615,2.5332183837890625,0.1171875,0.234375
1000,1716803008.3533812,1716803008.481225,1716803008.4403782,1716803008.4679701,1716803008.354391,1716803008.440375,1716803008.4679701,1716803008.4812238,,,,,,,,,,0.8042736053466797,2.5332183837890625,0.1171875,0.234375
1001,1716803008.4813251,1716803008.607743,1716803008.566947,1716803008.5953548,1716803008.4822872,1716803008.566944,1716803008.5953548,1716803008.607742,,,,,,,,,,0.8607659339904785,2.5332183837890625,0.1171875,0.234375
1002,1716803008.607869,1716803008.7354329,1716803008.694422,1716803008.7228029,1716803008.608882,1716803008.694418,1716803008.7228029,1716803008.735432,,,,,,,,,,0.6105131506919861,2.5332183837890625,0.1171875,0.234375
1003,1716803008.7354949,1716803008.8624918,1716803008.820456,1716803008.849751,1716803008.736484,1716803008.8204532,1716803008.849752,1716803008.8624918,,,,,,,,,,1.5840314626693726,2.5332183837890625,0.1171875,0.234375
1004,1716803008.8625789,1716803008.986912,1716803008.9476302,1716803008.974856,1716803008.8635762,1716803008.9476259,1716803008.974856,1716803008.986911,,,,,,,,,,0.5908368229866028,2.5332183837890625,0.1171875,0.234375
1005,1716803008.987023,1716803009.116956,1716803009.076214,1716803009.104882,1716803008.987972,1716803009.076211,1716803009.104882,1716803009.1169548,,,,,,,,,,2.4193456172943115,2.5332183837890625,0.1171875,0.234375
1006,1716803009.117028,1716803009.248399,1716803009.2071,1716803009.235445,1716803009.118011,1716803009.207097,1716803009.235445,1716803009.248398,,,,,,,,,,1.1539573669433594,2.5332183837890625,0.1171875,0.234375
1007,1716803009.24847,1716803009.3896441,1716803009.3426602,1716803009.375659,1716803009.249432,1716803009.342656,1716803009.375659,1716803009.389643,,,,,,,,,,0.4055458903312683,2.5332183837890625,0.1171875,0.234375
1008,1716803009.3897011,1716803009.513592,1716803009.474166,1716803009.501757,1716803009.3906188,1716803009.474163,1716803009.501757,1716803009.51359,,,,,,,,,,1.0639649629592896,2.5332183837890625,0.1171875,0.234375
1009,1716803009.513707,1716803009.6792362,1716803009.6397262,1716803009.66723,1716803009.514714,1716803009.639723,1716803009.66723,1716803009.679234,,,,,,,,,,0.6287426948547363,2.5332183837890625,0.1171875,0.234375
1010,1716803009.679484,1716803009.8118558,1716803009.768859,1716803009.798242,1716803009.68174,1716803009.768856,1716803009.798242,1716803009.8118558,,,,,,,,,,0.9650692939758301,2.5332183837890625,0.1171875,0.234375
1011,1716803009.811908,1716803009.9392488,1716803009.898768,1716803009.9267032,1716803009.812804,1716803009.898765,1716803009.9267032,1716803009.9392488,,,,,,,,,,0.9402648210525513,2.5332183837890625,0.1171875,0.234375
1012,1716803009.939322,1716803010.0645099,1716803010.023324,1716803010.0516632,1716803009.9402938,1716803010.02332,1716803010.0516632,1716803010.064509,,,,,,,,,,1.3242238759994507,2.5332183837890625,0.1171875,0.234375
1013,1716803010.064574,1716803010.193599,1716803010.1512861,1716803010.180193,1716803010.065502,1716803010.151283,1716803010.180193,1716803010.193598,,,,,,,,,,0.9295696020126343,2.5332183837890625,0.1171875,0.234375
1014,1716803010.19371,1716803010.318183,1716803010.277992,1716803010.305599,1716803010.19463,1716803010.2779891,1716803010.3056,1716803010.318183,,,,,,,,,,0.5825340747833252,2.5332183837890625,0.1171875,0.234375
1015,1716803010.318243,1716803010.452099,1716803010.409712,1716803010.438593,1716803010.319284,1716803010.409709,1716803010.438593,1716803010.452099,,,,,,,,,,1.4363946914672852,2.5332183837890625,0.1171875,0.234375
1016,1716803010.452158,1716803010.5799732,1716803010.5391412,1716803010.567869,1716803010.453056,1716803010.5391371,1716803010.567869,1716803010.5799732,,,,,,,,,,1.452744483947754,2.5332183837890625,0.1171875,0.234375
1017,1716803010.5800278,1716803010.7084181,1716803010.667346,1716803010.695891,1716803010.580966,1716803010.6673422,1716803010.6958919,1716803010.7084181,,,,,,,,,,0.8573012351989746,2.5332183837890625,0.1171875,0.234375
1018,1716803010.708489,1716803010.83904,1716803010.799885,1716803010.826893,1716803010.709465,1716803010.799882,1716803010.826894,1716803010.83904,,,,,,,,,,0.9070611596107483,2.5332183837890625,0.1171875,0.234375
1019,1716803010.839099,1716803010.9764612,1716803010.9352279,1716803010.96341,1716803010.84006,1716803010.935224,1716803010.96341,1716803010.9764612,,,,,,,,,,1.356031894683838,2.5332183837890625,0.1171875,0.234375
1020,1716803010.976553,1716803011.1180859,1716803011.07648,1716803011.1051662,1716803010.977463,1716803011.0764768,1716803011.1051662,1716803011.1180859,,,,,,,,,,1.170000672340393,2.5332183837890625,0.1171875,0.234375
1021,1716803011.118138,1716803011.257198,1716803011.2162392,1716803011.2445529,1716803011.11905,1716803011.216236,1716803011.244554,1716803011.2571971,,,,,,,,,,1.3224055767059326,2.5332183837890625,0.1171875,0.234375
1022,1716803011.257268,1716803011.397563,1716803011.3489852,1716803011.379461,1716803011.258207,1716803011.348982,1716803011.379461,1716803011.397562,,,,,,,,,,1.5260543823242188,2.5332183837890625,0.1171875,0.234375
1023,1716803011.3976169,1716803011.527519,1716803011.4849122,1716803011.513725,1716803011.398546,1716803011.484908,1716803011.513725,1716803011.527518,,,,,,,,,,0.8887541890144348,2.5332183837890625,0.1171875,0.234375
1024,1716803011.527631,1716803011.6536372,1716803011.612819,1716803011.641024,1716803011.528586,1716803011.6128151,1716803011.641024,1716803011.653636,,,,,,,,,,0.5171723365783691,2.5332183837890625,0.1171875,0.234375
1025,1716803011.6537101,1716803011.783434,1716803011.741913,1716803011.769566,1716803011.654857,1716803011.74191,1716803011.769566,1716803011.783434,,,,,,,,,,0.7033969759941101,2.5332183837890625,0.1171875,0.234375
1026,1716803011.783499,1716803011.910966,1716803011.8683069,1716803011.89715,1716803011.784436,1716803011.8683038,1716803011.89715,1716803011.910966,,,,,,,,,,0.7522064447402954,2.5332183837890625,0.1171875,0.234375
1027,1716803011.911047,1716803012.0362399,1716803011.995518,1716803012.0232818,1716803011.91213,1716803011.9955149,1716803012.0232818,1716803012.0362399,,,,,,,,,,0.6326795816421509,2.5332183837890625,0.1171875,0.234375
1028,1716803012.036302,1716803012.166562,1716803012.124547,1716803012.152649,1716803012.0372522,1716803012.124543,1716803012.152649,1716803012.1665611,,,,,,,,,,1.2621805667877197,2.5332183837890625,0.1171875,0.234375
1029,1716803012.1666272,1716803012.290532,1716803012.250203,1716803012.2782102,1716803012.1677701,1716803012.250199,1716803012.2782102,1716803012.2905312,,,,,,,,,,1.1292520761489868,2.5332183837890625,0.1171875,0.234375
1030,1716803012.2906072,1716803012.419901,1716803012.3769631,1716803012.406995,1716803012.2916968,1716803012.376959,1716803012.406995,1716803012.4199,,,,,,,,,,0.8210331797599792,2.5332183837890625,0.1171875,0.234375
1031,1716803012.419956,1716803012.553859,1716803012.510668,1716803012.5412989,1716803012.4209821,1716803012.510665,1716803012.5413,1716803012.553858,,,,,,,,,,2.0318329334259033,2.5332183837890625,0.1171875,0.234375
1032,1716803012.55391,1716803012.684447,1716803012.642992,1716803012.670732,1716803012.554898,1716803012.64299,1716803012.670732,1716803012.6844459,,,,,,,,,,1.0327107906341553,2.5332183837890625,0.1171875,0.234375
1033,1716803012.6844952,1716803012.806157,1716803012.7690299,1716803012.794697,1716803012.685365,1716803012.769027,1716803012.794697,1716803012.806157,,,,,,,,,,0.8736357688903809,2.5332183837890625,0.1171875,0.234375
